DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	5p15.33	5	1285859	NR	TERT			ENSG00000164362			rs7705526-A	rs7705526	0	7705526	intron_variant	0	0.332078	7E-10	9.154901959985743		1.0913801	[1.06151189081851-1.12208885346329]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA				NR							chr8:82668818-G	chr8:82668818	0			1	0.0663033	2E-8	7.698970004336019		1.1555611	[1.09892839652449-1.21511227508431]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	8q24.21	8	128529685	NR	LINC00824			ENSG00000254275			rs1400482-G	rs1400482	0	1400482	intron_variant	0	0.867974	7E-16	15.154901959985743		1.1769707	[1.13116083835271-1.22463593511406]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	9p22.2	9	16915876	NR	BNC2 - NA	ENSG00000173068			45033		rs10962692-G	rs10962692	0	10962692	intergenic_variant	1	0.799624	9E-36	35.045757490560675		1.2424945	[1.20065901834152-1.28578755258347]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA				NR							chr9:136138765-G	chr9:136138765	0			1	0.194216	8E-10	9.096910013008056		1.1083262	[1.07253217567565-1.14531490798434]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	10p12.31	10	21589903	NR	MLLT10			ENSG00000078403			rs144962376-T	rs144962376	1	71393911	intron_variant	0	0.309302	8E-10	9.096910013008056		1.0908245	[1.06101278339562-1.12147377629663]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	15q26.1	15	90963407	NR	RCCD1 - PRC1	ENSG00000166965	ENSG00000198901		282	2633	rs8037137-C	rs8037137	0	8037137	intergenic_variant	1	0.134	5E-7	6.301029995663981		1.098901	[1.06-1.15]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	17q11.2	17	30854203	NR	ATAD5			ENSG00000176208			rs143663961-A	rs143663961	0	143663961	intron_variant	0	0.72942	1E-7	7.0		1.0819896	[1.05072828447598-1.11418107368593]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	17q21.31	17	45489971	NR	PLEKHM1, PLEKHM1, PLEKHM1			ENSG00000276358, ENSG00000225190, ENSG00000277111			rs1879586-G	rs1879586	0	1879586	intron_variant	0	0.181254	2E-13	12.698970004336019		1.1339011	[1.09660984313914-1.1724605092959]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	17q21.32	17	48423311	NR	SKAP1			ENSG00000141293			rs7207826-C	rs7207826	0	7207826	intron_variant	0	0.267801	8E-13	12.096910013008056		1.1105318	[1.07914609971847-1.14283031731538]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	19p13.11	19	17279482	NR	USHBP1, BABAM1			ENSG00000130307, ENSG00000105393			rs4808075-C	rs4808075	0	4808075	intron_variant	0	0.295975	2E-17	16.69897000433602		1.1302502	[1.09887004937136-1.1625264094177]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	22q12.1	22	28538325	NR	TTC28			ENSG00000100154			rs6005807-C	rs6005807	0	6005807	intron_variant	0	0.898635	3E-7	6.522878745280337		1.1211612	[1.07314763387262-1.17132308995474]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	2q13	2	111061081	NR	ACOXL, MIR4435-2HG			ENSG00000153093, ENSG00000172965			rs2165109-C	rs2165109	0	2165109	intron_variant	0	0.251869	8E-7	6.096910013008056		1.0780069	[1.04637703624974-1.11059270801828]	Illumina [11595112] (imputed)	N
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Invasive epithelial ovarian cancer	22,406 European ancestry cases, 40,941 European ancestry controls	NA	12q24.31	12	120965921	NR	HNF1A-AS1			ENSG00000241388			rs7953249-G	rs7953249	0	7953249	splice_region_variant	0	0.417632	6E-6	5.221848749616356		1.0621586	[1.0348111352015-1.09022867520121]	Illumina [11595112] (imputed)	N
2018-03-05	29367611	Gao B	2018-01-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29367611	Genome-wide association study of paclitaxel and carboplatin disposition in women with epithelial ovarian cancer.	Paclitaxel disposition in epithelial ovarian cancer	66 European ancestry cases, 14 Asian ancestry cases	NA	1q23.3	1	161352208	SDHC	SDHC			ENSG00000143252			rs12140361-?	rs12140361	0	12140361	intron_variant	0	NR	3E-6	5.522878745280337	(adjusted for dose, GFR & AST)	7.098	unit increase (EA, Australian cohort)	Illumina [610255]	N
2018-03-05	29367611	Gao B	2018-01-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29367611	Genome-wide association study of paclitaxel and carboplatin disposition in women with epithelial ovarian cancer.	Paclitaxel disposition in epithelial ovarian cancer	66 European ancestry cases, 14 Asian ancestry cases	NA	1q22	1	156193927	SLC25A44	SEMA4A - SLC25A44	ENSG00000196189	ENSG00000160785		16175	5	rs2241111-?	rs2241111	0	2241111	TF_binding_site_variant	1	NR	6E-6	5.221848749616356		4.844	unit increase (EA, Australian cohort)	Illumina [610255]	N
2018-03-05	29367611	Gao B	2018-01-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29367611	Genome-wide association study of paclitaxel and carboplatin disposition in women with epithelial ovarian cancer.	Paclitaxel disposition in epithelial ovarian cancer	66 European ancestry cases, 14 Asian ancestry cases	NA	15q25.2	15	81554938	TMC3, MEX3B	TMC3-AS1 - NA	ENSG00000259343			36738		rs969348-?	rs969348	0	969348	intron_variant	1	NR	6E-6	5.221848749616356		5.866	unit increase (EA, Australian cohort)	Illumina [610255]	N
2018-03-05	29367611	Gao B	2018-01-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29367611	Genome-wide association study of paclitaxel and carboplatin disposition in women with epithelial ovarian cancer.	Paclitaxel disposition in epithelial ovarian cancer	66 European ancestry cases, 14 Asian ancestry cases	NA	2q14.3	2	122620366	TSN, CNTNAP5							rs7566539-?	rs7566539	0	7566539	intron_variant	1	NR	3E-6	5.522878745280337	(adjusted for dose, GFR & AST)	7.171	unit increase (EA, Australian cohort)	Illumina [610255]	N
2018-03-05	29367611	Gao B	2018-01-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29367611	Genome-wide association study of paclitaxel and carboplatin disposition in women with epithelial ovarian cancer.	Paclitaxel disposition in epithelial ovarian cancer	66 European ancestry cases, 14 Asian ancestry cases	NA	16q23.2	16	79311795	WWOX, MAF	RNA5SP431 - NA	ENSG00000222244			47222		rs9934640-?	rs9934640	0	9934640	regulatory_region_variant	1	NR	5E-6	5.301029995663981	(adjusted for dose, GFR & AST)	8.074	unit increase (EA, Australian cohort)	Illumina [610255]	N
2018-03-05	29367611	Gao B	2018-01-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29367611	Genome-wide association study of paclitaxel and carboplatin disposition in women with epithelial ovarian cancer.	Paclitaxel disposition in epithelial ovarian cancer	66 European ancestry cases, 14 Asian ancestry cases	NA	3q26.1	3	166315136	ZBBX, BCHE							rs9283636-?	rs9283636	0	9283636	intergenic_variant	1	NR	5E-7	6.301029995663981	(adjusted for dose, GFR & AST)	3.049	unit increase (EA, Australian cohort)	Illumina [610255]	N
2018-03-05	29367611	Gao B	2018-01-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29367611	Genome-wide association study of paclitaxel and carboplatin disposition in women with epithelial ovarian cancer.	Carboplatin disposition in epthelial ovarian cancer	42 European ancestry cases, 14 Asian ancestry cases	NA	2q35	2	217010416	DIRC3, TNP1							rs12165173-?	rs12165173	0	12165173	TF_binding_site_variant	1	NR	5E-6	5.301029995663981	(adjusted for dose, GFR & AST)	1.06	unit decrease (EA)	Illumina [610255]	N
2018-03-05	29367611	Gao B	2018-01-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29367611	Genome-wide association study of paclitaxel and carboplatin disposition in women with epithelial ovarian cancer.	Carboplatin disposition in epthelial ovarian cancer	42 European ancestry cases, 14 Asian ancestry cases	NA	10q22.1	10	69910197	COL13A1	COL13A1			ENSG00000197467			rs12412836-?	rs12412836	0	12412836	intron_variant	0	NR	4E-6	5.3979400086720375	(adjusted for dose, GFR & AST)	0.75	unit decrease (EA)	Illumina [610255]	N
2018-03-05	29367611	Gao B	2018-01-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29367611	Genome-wide association study of paclitaxel and carboplatin disposition in women with epithelial ovarian cancer.	Carboplatin disposition in epthelial ovarian cancer	42 European ancestry cases, 14 Asian ancestry cases	NA	10q23.1	10	85041429	FAM190B, LOC100507470							rs12571637-?	rs12571637	0	12571637	intergenic_variant	1	NR	7E-6	5.154901959985743	(adjusted for dose, GFR & AST)	1.59	unit decrease (EA)	Illumina [610255]	N
2018-03-05	29367611	Gao B	2018-01-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29367611	Genome-wide association study of paclitaxel and carboplatin disposition in women with epithelial ovarian cancer.	Carboplatin disposition in epthelial ovarian cancer	42 European ancestry cases, 14 Asian ancestry cases	NA	14q32.2	14	96778118	PAPOLA, VRK1	LINC02299			ENSG00000258979			rs17280534-?	rs17280534	0	17280534	intron_variant	0	NR	6E-6	5.221848749616356	(adjusted for dose, GFR & AST)	1.49	unit decrease (EA)	Illumina [610255]	N
2018-03-05	29367611	Gao B	2018-01-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29367611	Genome-wide association study of paclitaxel and carboplatin disposition in women with epithelial ovarian cancer.	Carboplatin disposition in epthelial ovarian cancer	42 European ancestry cases, 14 Asian ancestry cases	NA	7q36.1	7	151487834	RHEB	RHEB			ENSG00000106615			rs17635967-?	rs17635967	0	17635967	intron_variant	0	NR	6E-6	5.221848749616356	(adjusted for dose, GFR & AST)	1.49	unit decrease (EA)	Illumina [610255]	N
