DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	12q21.1	12	75155621	Intergenic	KCNC2			ENSG00000166006			rs12301672-?	rs12301672	0	12301672	intron_variant	0	NR	8E-6	5.096910013008056		1.395	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	16p12.3	16	20310145	Intergenic	GP2			ENSG00000169347			rs12444232-?	rs12444232	0	12444232	3_prime_UTR_variant	0	NR	2E-6	5.698970004336019		1.996	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	2p23.2	2	28344759	Intergenic	BABAM2 - FLJ31356	ENSG00000158019	ENSG00000229951		5858	39650	rs12466960-?	rs12466960	0	12466960	intergenic_variant	1	NR	5E-6	5.301029995663981		1.3559321	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	21q21.2	21	22600004	Intergenic							rs12482963-?	rs12482963	0	12482963	intergenic_variant	1	NR	4E-6	5.3979400086720375		1.393	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	8q24.13	8	124490199	Intergenic	TATDN1			ENSG00000147687			rs12542260-?	rs12542260	0	12542260	non_coding_transcript_exon_variant	0	NR	5E-7	6.301029995663981		1.47	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	8q23.1	8	107272682	Intergenic	ANGPT1			ENSG00000154188			rs12542896-?	rs12542896	0	12542896	intron_variant	0	NR	4E-6	5.3979400086720375		1.8201675	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	15q13.1	15	28120472	Intergenic	HERC2, HERC2			ENSG00000276802, ENSG00000128731			rs12913832-?	rs12913832	0	12913832	intron_variant	0	NR	4E-6	5.3979400086720375		1.397	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	17p13.1	17	6523759	Intergenic	PITPNM3			ENSG00000091622			rs12941828-?	rs12941828	0	12941828	intron_variant	0	NR	2E-6	5.698970004336019		1.4	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	4p13	4	43785462	Intergenic	NA - RN7SL193P		ENSG00000239679			77812	rs13109974-?	rs13109974	0	13109974	intron_variant	1	NR	3E-8	7.522878745280337		1.669	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	16q22.3	16	73428587	Intergenic	ZFHX3, LINC01568			ENSG00000140836, ENSG00000258779			rs1364064-?	rs1364064	0	1364064	intron_variant	0	NR	5E-7	6.301029995663981		1.393	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	3q13.31	3	116791345	Intergenic	LSAMP			ENSG00000185565			rs1368141-?	rs1368141	0	1368141	intron_variant	0	NR	2E-6	5.698970004336019		1.867	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	2q23.3	2	153832215	Intergenic	DNAJA1P2 - GALNT13	ENSG00000236917	ENSG00000144278		69569	39707	rs1406084-?	rs1406084	0	1406084	intergenic_variant	1	NR	8E-6	5.096910013008056		1.432	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	4p15.31	4	20166768	Intergenic	NA - SLIT2		ENSG00000145147			85137	rs1436294-?	rs1436294	0	1436294	intergenic_variant	1	NR	6E-7	6.221848749616356		1.3974288	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	4q22.1	4	90982316	Intergenic	CCSER1			ENSG00000184305			rs1461596-?	rs1461596	0	1461596	intron_variant	0	NR	3E-6	5.522878745280337		1.881	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	7q11.22	7	71008019	Intergenic							rs1525293-?	rs1525293	0	1525293	intergenic_variant	1	NR	2E-6	5.698970004336019		1.37	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	7p22.3	7	2180331	Intergenic	MAD1L1			ENSG00000002822			rs1639906-?	rs1639906	0	1639906	intron_variant	0	NR	6E-6	5.221848749616356		1.341	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	7p21.3	7	9882614	Intergenic							rs2971100-?	rs2971100	0	2971100	intron_variant	1	NR	2E-6	5.698970004336019		1.911	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	13q33.3	13	108028782	Intergenic							rs7985095-?	rs7985095	0	7985095	intergenic_variant	1	NR	8E-6	5.096910013008056		1.3544629	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	13q33.1	13	103658806	Intergenic							rs7989397-?	rs7989397	0	7989397	intergenic_variant	1	NR	8E-6	5.096910013008056		1.957	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	12q23.1	12	98451553	Intergenic	RNU4-41P - SLC9A7P1	ENSG00000201296	ENSG00000227825		33515	2282	rs829880-?	rs829880	0	829880	downstream_gene_variant	1	NR	8E-6	5.096910013008056		1.348	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	6p25.3	6	998578	Intergenic	LINC01622			ENSG00000286785			rs845868-?	rs845868	0	845868	intron_variant	0	NR	9E-6	5.045757490560675		1.402	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	6p21.31	6	34936807	Intergenic	ANKS1A			ENSG00000064999			rs847851-?	rs847851	0	847851	intron_variant	0	NR	2E-7	6.698970004336019		1.442	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	11p15.4	11	9023220	Intergenic	SCUBE2			ENSG00000175356			rs932287-?	rs932287	0	932287	intron_variant	0	NR	3E-7	6.522878745280337		1.413	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	6q12	6	64495060	Intergenic	EYS			ENSG00000188107			rs9451766-?	rs9451766	0	9451766	intron_variant	0	NR	3E-6	5.522878745280337		2.795	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	6p22.3	6	18684640	Intergenic	MIR548A1HG - NA	ENSG00000283408			10639		rs9465187-?	rs9465187	0	9465187	intergenic_variant	1	NR	2E-6	5.698970004336019		1.372	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	13q21.2	13	60040388	Intergenic	DIAPH3, DIAPH3-AS1			ENSG00000139734, ENSG00000227528			rs9528056-?	rs9528056	0	9528056	intron_variant	0	NR	6E-6	5.221848749616356		2.615063	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	3p13	3	70202844	Intergenic	MDFIC2, SAMMSON			ENSG00000242120, ENSG00000240405			rs9836145-?	rs9836145	0	9836145	intron_variant	0	NR	4E-7	6.3979400086720375		2.39	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	17p13.1	17	9097924	Intergenic	NTN1			ENSG00000065320			rs9913564-?	rs9913564	0	9913564	intron_variant	0	NR	8E-6	5.096910013008056		1.368	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colonoscopy-negative controls vs population controls	855 Austrian ancestry colonoscopy-negative controls, 3,439 European ancestry controls	NA	18q22.3	18	73217803	Intergenic	LINC02864			ENSG00000263711			rs9965938-?	rs9965938	0	9965938	intron_variant	0	NR	3E-7	6.522878745280337		1.72	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colorectal cancer	978 Austrian ancestry colorectal cancer cases, 636 Austrian ancestry advanced colorectal adenoma cases, 4,294 European ancestry controls	NA	11q21	11	94612336	PIWIL4	PIWIL4			ENSG00000134627			rs7942260-?	rs7942260	0	7942260	intron_variant	0	NR	7E-6	5.154901959985743		1.4398848	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colorectal cancer	978 Austrian ancestry colorectal cancer cases, 636 Austrian ancestry advanced colorectal adenoma cases, 4,294 European ancestry controls	NA	11q22.1	11	101538407	Intergenic	TRPC6			ENSG00000137672			rs11224824-?	rs11224824	0	11224824	intron_variant	0	NR	3E-6	5.522878745280337		1.367	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colorectal cancer	978 Austrian ancestry colorectal cancer cases, 636 Austrian ancestry advanced colorectal adenoma cases, 4,294 European ancestry controls	NA	11q24.1	11	123268252	Intergenic	CLMP - U8	ENSG00000166250	ENSG00000239142		73004	33138	rs7927484-?	rs7927484	0	7927484	regulatory_region_variant	1	NR	9E-6	5.045757490560675		1.287	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colorectal cancer	978 Austrian ancestry colorectal cancer cases, 636 Austrian ancestry advanced colorectal adenoma cases, 4,294 European ancestry controls	NA	13q33.2	13	104707293	Intergenic							rs323473-?	rs323473	0	323473	intergenic_variant	1	NR	3E-6	5.522878745280337		1.498	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colorectal cancer	978 Austrian ancestry colorectal cancer cases, 636 Austrian ancestry advanced colorectal adenoma cases, 4,294 European ancestry controls	NA	15q13.1	15	28120472	Intergenic	HERC2, HERC2			ENSG00000276802, ENSG00000128731			rs12913832-?	rs12913832	0	12913832	intron_variant	0	NR	7E-6	5.154901959985743		1.252	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colorectal cancer	978 Austrian ancestry colorectal cancer cases, 636 Austrian ancestry advanced colorectal adenoma cases, 4,294 European ancestry controls	NA	15q26.1	15	90595866	CRTC3	CRTC3			ENSG00000140577			rs16944613-?	rs16944613	0	16944613	non_coding_transcript_exon_variant	0	NR	1E-7	7.0		1.319	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colorectal cancer	978 Austrian ancestry colorectal cancer cases, 636 Austrian ancestry advanced colorectal adenoma cases, 4,294 European ancestry controls	NA	16p13.3	16	5379576	Intergenic	RBFOX1			ENSG00000078328			rs476605-?	rs476605	0	476605	intron_variant	0	NR	4E-6	5.3979400086720375		1.24471	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colorectal cancer	978 Austrian ancestry colorectal cancer cases, 636 Austrian ancestry advanced colorectal adenoma cases, 4,294 European ancestry controls	NA	16p13.3	16	7693745	Intergenic	RBFOX1			ENSG00000078328			rs917543-?	rs917543	0	917543	intron_variant	0	NR	8E-6	5.096910013008056		1.2420816	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colorectal cancer	978 Austrian ancestry colorectal cancer cases, 636 Austrian ancestry advanced colorectal adenoma cases, 4,294 European ancestry controls	NA	16q24.1	16	86487884	Intergenic	FENDRR			ENSG00000268388			rs9929215-?	rs9929215	0	9929215	non_coding_transcript_exon_variant	0	NR	3E-6	5.522878745280337		1.767	[NR]	Affymetrix [492217] (imputed)	N
2018-01-15	29228715	Hofer P	2017-10-09	Oncotarget	www.ncbi.nlm.nih.gov/pubmed/29228715	Bayesian and frequentist analysis of an Austrian genome-wide association study of colorectal cancer and advanced adenomas.	Colorectal cancer	978 Austrian ancestry colorectal cancer cases, 636 Austrian ancestry advanced colorectal adenoma cases, 4,294 European ancestry controls	NA	18p11.22	18	8556718	Intergenic	AKR1B1P6 - RAB12	ENSG00000225212	ENSG00000206418		9901	52719	rs12604637-?	rs12604637	0	12604637	intergenic_variant	1	NR	8E-6	5.096910013008056		1.346	[NR]	Affymetrix [492217] (imputed)	N
