DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2017-02-24	27416945	Walford GA	2016-07-14	Diabetes	www.ncbi.nlm.nih.gov/pubmed/27416945	Genome-Wide Association Study of the Modified Stumvoll Insulin Sensitivity Index Identifies BCL2 and FAM19A2 as Novel Insulin Sensitivity Loci.	Modified Stumvoll Insulin Sensitivity Index (BMI interaction)	16,753 European ancestry individuals	13,354 European ancestry individuals	20q13.2	20	54193838	PFDN4	CYP24A1 - PFDN4	ENSG00000019186	ENSG00000101132		19852.0	14249.0	rs6013915-A	rs6013915	0	6013915.0	intergenic_variant	1.0	0.03	2e-09	8.698970004336019		0.03705	[0.023-0.051] unit increase	Affymetrix, Illumina [up to 2400000] (imputed)	N
2017-02-24	27416945	Walford GA	2016-07-14	Diabetes	www.ncbi.nlm.nih.gov/pubmed/27416945	Genome-Wide Association Study of the Modified Stumvoll Insulin Sensitivity Index Identifies BCL2 and FAM19A2 as Novel Insulin Sensitivity Loci.	Modified Stumvoll Insulin Sensitivity Index (BMI interaction)	16,753 European ancestry individuals	13,354 European ancestry individuals	14q13.1	14	33300706	NPAS3	NPAS3			ENSG00000151322			rs11627967-T	rs11627967	0	11627967.0	intron_variant	0.0	0.016	2e-07	6.698970004336019		0.0396	[0.024-0.055] unit increase	Affymetrix, Illumina [up to 2400000] (imputed)	N
2018-01-22	27416945	Walford GA	2016-07-14	Diabetes	www.ncbi.nlm.nih.gov/pubmed/27416945	Genome-Wide Association Study of the Modified Stumvoll Insulin Sensitivity Index Identifies BCL2 and FAM19A2 as Novel Insulin Sensitivity Loci.	Modified Stumvoll Insulin Sensitivity Index	16,753 European ancestry individuals	13,354 European ancestry individuals	3q22.3	3	138278900	TXNDC6	NME9, ARMC8			ENSG00000181322, ENSG00000114098			rs13059110-?	rs13059110	0	13059110.0	intron_variant	0.0	NR	2e-06	5.698970004336019		0.1	[0.061-0.139] unit decrease	Affymetrix, Illumina [up to 2400000] (imputed)	N
2017-02-24	27416945	Walford GA	2016-07-14	Diabetes	www.ncbi.nlm.nih.gov/pubmed/27416945	Genome-Wide Association Study of the Modified Stumvoll Insulin Sensitivity Index Identifies BCL2 and FAM19A2 as Novel Insulin Sensitivity Loci.	Modified Stumvoll Insulin Sensitivity Index (model adjusted for BMI)	16,753 European ancestry individuals	13,354 European ancestry individuals	3p25.2	3	12348985	PPARG	PPARG			ENSG00000132170			rs17036328-T	rs17036328	0	17036328.0	intron_variant	0.0	NR	1e-06	6.0		0.07	[0.050-0.090] unit decrease	Affymetrix, Illumina [up to 2400000] (imputed)	N
2017-02-24	27416945	Walford GA	2016-07-14	Diabetes	www.ncbi.nlm.nih.gov/pubmed/27416945	Genome-Wide Association Study of the Modified Stumvoll Insulin Sensitivity Index Identifies BCL2 and FAM19A2 as Novel Insulin Sensitivity Loci.	Modified Stumvoll Insulin Sensitivity Index (model adjusted for BMI)	16,753 European ancestry individuals	13,354 European ancestry individuals	2q36.3	2	226146604	NYAP2							rs13422522-C	rs13422522	0	13422522.0	intergenic_variant	1.0	0.77	1e-11	11.0		0.06	[0.040-0.080] unit decrease	Affymetrix, Illumina [up to 2400000] (imputed)	N
2017-02-24	27416945	Walford GA	2016-07-14	Diabetes	www.ncbi.nlm.nih.gov/pubmed/27416945	Genome-Wide Association Study of the Modified Stumvoll Insulin Sensitivity Index Identifies BCL2 and FAM19A2 as Novel Insulin Sensitivity Loci.	Modified Stumvoll Insulin Sensitivity Index (model adjusted for BMI)	16,753 European ancestry individuals	13,354 European ancestry individuals	18q21.33	18	63178651	BCL2	BCL2			ENSG00000171791			rs12454712-T	rs12454712	0	12454712.0	intron_variant	0.0	0.58	2e-08	7.698970004336019		0.05	[0.030-0.070] unit decrease	Affymetrix, Illumina [up to 2400000] (imputed)	N
2017-02-24	27416945	Walford GA	2016-07-14	Diabetes	www.ncbi.nlm.nih.gov/pubmed/27416945	Genome-Wide Association Study of the Modified Stumvoll Insulin Sensitivity Index Identifies BCL2 and FAM19A2 as Novel Insulin Sensitivity Loci.	Modified Stumvoll Insulin Sensitivity Index (model adjusted for BMI)	16,753 European ancestry individuals	13,354 European ancestry individuals	2q36.3	2	226155937	IRS1	NYAP2 - MIR5702	ENSG00000144460	ENSG00000263363		501919.0	502773.0	rs7578326-A	rs7578326	0	7578326.0	TF_binding_site_variant	1.0	NR	7e-09	8.154901959985743		0.06	[0.040-0.080] unit decrease	Affymetrix, Illumina [up to 2400000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	7,572 South Asian ancestry individuals		17q25.3	17	82727657	FN3KRP	FN3KRP			ENSG00000141560			rs1046896-T	rs1046896	0	1046896.0	3_prime_UTR_variant	0.0	0.3677	7e-07	6.154901959985743		0.0517	[0.031-0.072] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		10q22.1	10	69330087	HK1	HK1			ENSG00000156515			rs4745982-T	rs4745982	0	4745982.0	intron_variant	0.0	0.8726	3e-65	64.52287874528034		0.0954	[0.084-0.106] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		17q25.3	17	82727657	FN3KRP	FN3KRP			ENSG00000141560			rs1046896-T	rs1046896	0	1046896.0	3_prime_UTR_variant	0.0	0.3162	4e-64	63.39794000867204		0.028	[0.025-0.031] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		2q31.1	2	168906638	G6PC2	SPC25, SPC25, G6PC2, G6PC2			ENSG00000152253, ENSG00000277909, ENSG00000152254, ENSG00000278373			rs560887-C	rs560887	0	560887.0	intron_variant	0.0	0.6843	1e-58	58.0		0.0284	[0.025-0.032] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		10q22.1	10	69331257	HK1	HK1			ENSG00000156515			rs10823343-A	rs10823343	0	10823343.0	intron_variant	0.0	0.7223	2e-55	54.69897000433602		0.0325	[0.028-0.037] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		7p13	7	44196069	GCK	GCK			ENSG00000106633			rs4607517-A	rs4607517	0	4607517.0	intron_variant	0.0	0.2017	9e-38	37.04575749056068		0.0306	[0.026-0.035] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		7p13	7	44207659	GCK	YKT6			ENSG00000106636			rs3824065-C	rs3824065	0	3824065.0	intron_variant	0.0	0.5557	4e-35	34.39794000867204		0.0192	[0.016-0.022] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		16q24.3	16	88787321	CDT1	PIEZO1 - CDT1	ENSG00000103335	ENSG00000167513		2101.0	16468.0	rs837763-T	rs837763	0	837763.0	upstream_gene_variant	1.0	0.5548	2.0000000000000002e-28	27.69897000433602		0.0172	[0.014-0.02] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		6p22.2	6	26092913	HFE	HFE			ENSG00000010704			rs1800562-G	rs1800562	0	1800562.0	missense_variant	0.0	0.9279	5e-28	27.30102999566398		0.0398	[0.033-0.047] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		8p11.21	8	41772887	ANK1	ANK1			ENSG00000029534			rs4737009-A	rs4737009	0	4737009.0	intron_variant	0.0	0.2531	4e-27	26.39794000867204		0.0212	[0.017-0.025] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		1q23.1	1	158656588	SPTA1	SPTA1			ENSG00000163554			rs857691-T	rs857691	0	857691.0	synonymous_variant	0.0	0.2715	3.9999999999999997e-25	24.39794000867204		0.0193	[0.016-0.023] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		6p22.2	6	26107235	HFE	H4C3 - H1-6	ENSG00000197061	ENSG00000187475		2898.0	177.0	rs198846-G	rs198846	0	198846.0	intergenic_variant	1.0	0.8293	1.0000000000000001e-23	23.0		0.0218	[0.017-0.026] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		11q14.3	11	92975544	MTNR1B	MTNR1B			ENSG00000134640			rs10830963-G	rs10830963	0	10830963.0	intron_variant	0.0	0.2938	2.0000000000000002e-23	22.69897000433602		0.0196	[0.016-0.024] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		22q12.3	22	37073551	TMPRSS6	TMPRSS6			ENSG00000187045			rs4820268-G	rs4820268	0	4820268.0	missense_variant	0.0	0.4606	1e-22	22.0		0.0162	[0.013-0.02] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		8q24.11	8	117173494	SLC30A8	SLC30A8			ENSG00000164756			rs11558471-A	rs11558471	0	11558471.0	3_prime_UTR_variant	0.0	0.6745	1e-19	19.0		0.015	[0.012-0.018] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		6q23.3	6	135110502	MYB	HBS1L - MYB	ENSG00000112339	ENSG00000118513		7446.0	70806.0	rs11154792-T	rs11154792	1	9494142.0	TF_binding_site_variant	1.0	0.7415	7e-18	17.154901959985743		0.0205	[0.016-0.025] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		8p11.21	8	41691676	ANK1	ANK1			ENSG00000029534			rs6474359-T	rs6474359	0	6474359.0	intron_variant	0.0	0.953	2e-16	15.69897000433602		0.0436	[0.033-0.054] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		12q13.11	12	48105348	SENP1	PFKM, SENP1			ENSG00000152556, ENSG00000079387			rs2408955-T	rs2408955	0	2408955.0	5_prime_UTR_variant	0.0	0.5039	1e-15	15.0		0.0124	[0.0093-0.0155] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		2p24.1	2	23798361	ATAD2B	ATAD2B			ENSG00000119778			rs17509001-C	rs17509001	0	17509001.0	intron_variant	0.0	0.1576	2e-15	14.69897000433602		0.0181	[0.014-0.023] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		4q31.21	4	143738642	FREM3	FREM3 - NA	ENSG00000183090			37967.0		rs13134327-A	rs13134327	0	13134327.0	intron_variant	1.0	0.3335	3e-15	14.522878745280336		0.0131	[0.0098-0.0164] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		3q21.1	3	123346931	ADCY5	ADCY5			ENSG00000173175			rs11708067-A	rs11708067	0	11708067.0	intron_variant	0.0	0.7542	1e-12	12.0		0.0132	[0.0095-0.0169] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		9q22.1	9	88888321	C9orf47	NA - PCNPP2		ENSG00000225856			82566.0	rs7040409-C	rs7040409	0	7040409.0	intergenic_variant	1.0	0.8953	3e-14	13.522878745280336		0.0284	[0.021-0.036] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		16p13.3	16	243563	ITFG3	FAM234A			ENSG00000167930			rs11248914-T	rs11248914	0	11248914.0	intron_variant	0.0	0.647	3e-14	13.522878745280336		0.0142	[0.01-0.018] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		13q34	13	112697348	ATP11A	ATP11A			ENSG00000068650			rs282587-G	rs282587	0	282587.0	intron_variant	0.0	0.1513	2e-12	11.69897000433602		0.019	[0.014-0.024] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		6p22.3	6	20679478	CDKAL1	CDKAL1			ENSG00000145996			rs7756992-G	rs7756992	0	7756992.0	intron_variant	0.0	0.2862	3e-12	11.522878745280336		0.0123	[0.0088-0.0158] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2019-06-21	28898252	Wheeler E	2017-09-12	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28898252	Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.	Glycated hemoglobin levels	88,355 European ancestry individuals		19p13.11	19	17145713	MYO9B	MYO9B			ENSG00000099331			rs17533903-A	rs17533903	0	17533903.0	intron_variant	0.0	0.2428	5e-12	11.30102999566398		0.015	[0.011-0.019] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
